from,to,distance
702112,711022,776.7
711022,702112,776.7
702112,711051,684.8
711051,702112,684.8
702112,711052,684.8
711052,702112,684.8
702112,711053,684.8
711053,702112,684.8
702112,711081,801.4
711081,702112,801.4
702112,711082,801.4
711082,702112,801.4
702112,711111,896.6
711111,702112,896.6
702112,711112,896.6
711112,702112,896.6
702112,711113,896.6
711113,702112,896.6
702112,711181,924.6
711181,702112,924.6
702112,711182,924.6
711182,702112,924.6
702112,711191,896.6
711191,702112,896.6
702112,711651,776.7
711651,702112,776.7
702112,711652,776.7
711652,702112,776.7
702112,711653,776.7
711653,702112,776.7
702112,711661,776.7
711661,702112,776.7
702112,711681,732.5
711681,702112,732.5
702112,711682,732.5
711682,702112,732.5
702112,711711,801.4
711711,702112,801.4
702112,711712,801.4
711712,702112,801.4
702112,711713,801.4
711713,702112,801.4
702112,711721,801.4
711721,702112,801.4
702112,711751,858.9
711751,702112,858.9
702112,711752,858.9
711752,702112,858.9
702112,711753,858.9
711753,702112,858.9
702112,711754,858.9
711754,702112,858.9
702112,711801,700.8
711801,702112,700.8
702112,711811,700.8
711811,702112,700.8
702112,711812,700.8
711812,702112,700.8
702121,702121,0.0
702121,703021,308.4
703021,702121,308.4
702121,703022,308.4
703022,702121,308.4
702121,703031,308.4
703031,702121,308.4
702121,703051,331.4
703051,702121,331.4
702121,703052,331.4
703052,702121,331.4
702121,703081,272.4
703081,702121,272.4
702121,703082,272.4
703082,702121,272.4
702121,703091,272.4
703091,702121,272.4
702121,703111,207.6
703111,702121,207.6
702121,703112,207.6
703112,702121,207.6
702121,709011,502.1
709011,702121,502.1
702121,709021,502.1
709021,702121,502.1
702121,709051,502.1
709051,702121,502.1
702121,709052,502.1
709052,702121,502.1
702121,709061,502.1
709061,702121,502.1
702121,709081,519.0
709081,702121,519.0
702121,709082,519.0
709082,702121,519.0
702121,709083,519.0
709083,702121,519.0
702121,709101,519.0
709101,702121,519.0
702121,709111,519.0
709111,702121,519.0
702121,709112,519.0
709112,702121,519.0
702121,709121,519.0
709121,702121,519.0
702121,709651,502.1
709651,702121,502.1
702121,709652,502.1
709652,702121,502.1
702121,709661,502.1
709661,702121,502.1
702121,709711,519.0
709711,702121,519.0
702121,709712,519.0
709712,702121,519.0
702121,711021,776.7
711021,702121,776.7
702121,711022,776.7
711022,702121,776.7
702121,711051,684.8
711051,702121,684.8
702121,711052,684.8
711052,702121,684.8
702121,711053,684.8
711053,702121,684.8
702121,711081,801.4
711081,702121,801.4
702121,711082,801.4
711082,702121,801.4
702121,711111,896.6
711111,702121,896.6
702121,711112,896.6
711112,702121,896.6
702121,711113,896.6
711113,702121,896.6
702121,711181,924.6
711181,702121,924.6
702121,711182,924.6
711182,702121,924.6
702121,711191,896.6
711191,702121,896.6
702121,711651,776.7
711651,702121,776.7
702121,711652,776.7
711652,702121,776.7
702121,711653,776.7
711653,702121,776.7
702121,711661,776.7
711661,702121,776.7
702121,711681,732.5
711681,702121,732.5
702121,711682,732.5
711682,702121,732.5
702121,711711,801.4
711711,702121,801.4
702121,711712,801.4
711712,702121,801.4
702121,711713,801.4
711713,702121,801.4
702121,711721,801.4
711721,702121,801.4
702121,711751,858.9
711751,702121,858.9
702121,711752,858.9
711752,702121,858.9
702121,711753,858.9
711753,702121,858.9
702121,711754,858.9
711754,702121,858.9
702121,711801,700.8
711801,702121,700.8
702121,711811,700.8
711811,702121,700.8
702121,711812,700.8
711812,702121,700.8
703021,703021,0.0
703021,703022,0.0
703022,703021,0.0
703021,703031,0.0
703031,703021,0.0
703021,703051,94.9
703051,703021,94.9
703021,703052,94.9
703052,703021,94.9
703021,703081,35.8
703081,703021,35.8
703021,703082,35.8
703082,703021,35.8
703021,703091,35.8
703091,703021,35.8
703021,703111,37.8
703111,703021,37.8
703021,703112,37.8
703112,703021,37.8
703021,709011,731.5
709011,703021,731.5
703021,709021,731.5
709021,703021,731.5
703021,709051,731.5
709051,703021,731.5
703021,709052,731.5
709052,703021,731.5
703021,709061,731.5
709061,703021,731.5
703021,709081,748.3
709081,703021,748.3
703021,709082,748.3
709082,703021,748.3
703021,709083,748.3
709083,703021,748.3
703021,709101,748.3
709101,703021,748.3
703021,709111,748.3
709111,703021,748.3
703021,709112,748.3
709112,703021,748.3
703021,709121,748.3
709121,703021,748.3
703021,709651,731.5
709651,703021,731.5
703021,709652,731.5
709652,703021,731.5
703021,709661,731.5
709661,703021,731.5
703021,709711,748.3
709711,703021,748.3
703021,709712,748.3
709712,703021,748.3
703021,711021,1006.0
711021,703021,1006.0
703021,711022,1006.0
711022,703021,1006.0
703021,711051,914.1
711051,703021,914.1
703021,711052,914.1
711052,703021,914.1
703021,711053,914.1
711053,703021,914.1
703021,711081,1030.7
711081,703021,1030.7
703021,711082,1030.7
711082,703021,1030.7
703021,711111,1125.9
711111,703021,1125.9
703021,711112,1125.9
711112,703021,1125.9
703021,711113,1125.9
711113,703021,1125.9
703021,711181,1153.9
711181,703021,1153.9
703021,711182,1153.9
711182,703021,1153.9
703021,711191,1125.9
711191,703021,1125.9
703021,711651,1006.0
711651,703021,1006.0
703021,711652,1006.0
711652,703021,1006.0
703021,711653,1006.0
711653,703021,1006.0
703021,711661,1006.0
711661,703021,1006.0
703021,711681,961.8
711681,703021,961.8
703021,711682,961.8
711682,703021,961.8
703021,711711,1030.7
711711,703021,1030.7
703021,711712,1030.7
711712,703021,1030.7
703021,711713,1030.7
711713,703021,1030.7
703021,711721,1030.7
711721,703021,1030.7
703021,711751,1088.3
711751,703021,1088.3
703021,711752,1088.3
711752,703021,1088.3
703021,711753,1088.3
711753,703021,1088.3
703021,711754,1088.3
711754,703021,1088.3
703021,711801,930.1
711801,703021,930.1
703021,711811,930.1
711811,703021,930.1
703021,711812,930.1
711812,703021,930.1
703022,703022,0.0
703022,703031,0.0
703031,703022,0.0
703022,703051,94.9
703051,703022,94.9
703022,703052,94.9
703052,703022,94.9
703022,703081,35.8
703081,703022,35.8
703022,703082,35.8
703082,703022,35.8
703022,703091,35.8
703091,703022,35.8
703022,703111,37.8
703111,703022,37.8
703022,703112,37.8
703112,703022,37.8
703022,709011,731.5
709011,703022,731.5
703022,709021,731.5
709021,703022,731.5
703022,709051,731.5
709051,703022,731.5
703022,709052,731.5
709052,703022,731.5
703022,709061,731.5
709061,703022,731.5
703022,709081,748.3
709081,703022,748.3
703022,709082,748.3
709082,703022,748.3
703022,709083,748.3
709083,703022,748.3
703022,709101,748.3
709101,703022,748.3
703022,709111,748.3
709111,703022,748.3
703022,709112,748.3
709112,703022,748.3
703022,709121,748.3
709121,703022,748.3
703022,709651,731.5
709651,703022,731.5
703022,709652,731.5
709652,703022,731.5
703022,709661,731.5
709661,703022,731.5
703022,709711,748.3
709711,703022,748.3
703022,709712,748.3
709712,703022,748.3
703022,711021,1006.0
711021,703022,1006.0
703022,711022,1006.0
711022,703022,1006.0
703022,711051,914.1
711051,703022,914.1
703022,711052,914.1
711052,703022,914.1
703022,711053,914.1
711053,703022,914.1
703022,711081,1030.7
711081,703022,1030.7
703022,711082,1030.7
711082,703022,1030.7
703022,711111,1125.9
711111,703022,1125.9
703022,711112,1125.9
711112,703022,1125.9
703022,711113,1125.9
711113,703022,1125.9
703022,711181,1153.9
711181,703022,1153.9
703022,711182,1153.9
711182,703022,1153.9
703022,711191,1125.9
711191,703022,1125.9
703022,711651,1006.0
711651,703022,1006.0
703022,711652,1006.0
711652,703022,1006.0
703022,711653,1006.0
711653,703022,1006.0
703022,711661,1006.0
711661,703022,1006.0
703022,711681,961.8
711681,703022,961.8
703022,711682,961.8
711682,703022,961.8
703022,711711,1030.7
711711,703022,1030.7
703022,711712,1030.7
711712,703022,1030.7
703022,711713,1030.7
711713,703022,1030.7
703022,711721,1030.7
711721,703022,1030.7
703022,711751,1088.3
711751,703022,1088.3
703022,711752,1088.3
711752,703022,1088.3
703022,711753,1088.3
711753,703022,1088.3
703022,711754,1088.3
711754,703022,1088.3
703022,711801,930.1
711801,703022,930.1
703022,711811,930.1
711811,703022,930.1
703022,711812,930.1
711812,703022,930.1
703031,703031,0.0
703031,703051,94.9
703051,703031,94.9
703031,703052,94.9
703052,703031,94.9
703031,703081,35.8
703081,703031,35.8
703031,703082,35.8
703082,703031,35.8
703031,703091,35.8
703091,703031,35.8
703031,703111,37.8
703111,703031,37.8
703031,703112,37.8
703112,703031,37.8
703031,709011,731.5
709011,703031,731.5
703031,709021,731.5
709021,703031,731.5
703031,709051,731.5
709051,703031,731.5
703031,709052,731.5
709052,703031,731.5
703031,709061,731.5
709061,703031,731.5
703031,709081,748.3
709081,703031,748.3
703031,709082,748.3
709082,703031,748.3
703031,709083,748.3
709083,703031,748.3
703031,709101,748.3
709101,703031,748.3
703031,709111,748.3
709111,703031,748.3
703031,709112,748.3
709112,703031,748.3
703031,709121,748.3
709121,703031,748.3
703031,709651,731.5
709651,703031,731.5
703031,709652,731.5
709652,703031,731.5
703031,709661,731.5
709661,703031,731.5
703031,709711,748.3
709711,703031,748.3
703031,709712,748.3
709712,703031,748.3
703031,711021,1006.0
711021,703031,1006.0
703031,711022,1006.0
711022,703031,1006.0
703031,711051,914.1
711051,703031,914.1
703031,711052,914.1
711052,703031,914.1
703031,711053,914.1
711053,703031,914.1
703031,711081,1030.7
711081,703031,1030.7
703031,711082,1030.7
711082,703031,1030.7
703031,711111,1125.9
711111,703031,1125.9
703031,711112,1125.9
711112,703031,1125.9
703031,711113,1125.9
711113,703031,1125.9
703031,711181,1153.9
711181,703031,1153.9
703031,711182,1153.9
711182,703031,1153.9
703031,711191,1125.9
711191,703031,1125.9
703031,711651,1006.0
711651,703031,1006.0
703031,711652,1006.0
711652,703031,1006.0
703031,711653,1006.0
711653,703031,1006.0
703031,711661,1006.0
711661,703031,1006.0
703031,711681,961.8
711681,703031,961.8
703031,711682,961.8
711682,703031,961.8
703031,711711,1030.7
711711,703031,1030.7
703031,711712,1030.7
711712,703031,1030.7
703031,711713,1030.7
711713,703031,1030.7
703031,711721,1030.7
711721,703031,1030.7
703031,711751,1088.3
711751,703031,1088.3
703031,711752,1088.3
711752,703031,1088.3
703031,711753,1088.3
711753,703031,1088.3
703031,711754,1088.3
711754,703031,1088.3
703031,711801,930.1
711801,703031,930.1
703031,711811,930.1
711811,703031,930.1
703031,711812,930.1
711812,703031,930.1
703051,703051,0.0
703051,703052,0.0
703052,703051,0.0
703051,703081,122.0
703081,703051,122.0
703051,703082,122.0
703082,703051,122.0
703051,703091,122.0
703091,703051,122.0
703051,703111,124.0
703111,703051,124.0
703051,703112,124.0
703112,703051,124.0
703051,709011,817.7
709011,703051,817.7
703051,709021,817.7
709021,703051,817.7
703051,709051,817.7
709051,703051,817.7
703051,709052,817.7
709052,703051,817.7
703051,709061,817.7
709061,703051,817.7
703051,709081,834.5
709081,703051,834.5
703051,709082,834.5
709082,703051,834.5
703051,709083,834.5
709083,703051,834.5
703051,709101,834.5
709101,703051,834.5
703051,709111,834.5
709111,703051,834.5
703051,709112,834.5
709112,703051,834.5
703051,709121,834.5
709121,703051,834.5
703051,709651,817.7
709651,703051,817.7
703051,709652,817.7
709652,703051,817.7
703051,709661,817.7
709661,703051,817.7
703051,709711,834.5
709711,703051,834.5
703051,709712,834.5
709712,703051,834.5
703051,711021,1092.2
711021,703051,1092.2
703051,711022,1092.2
711022,703051,1092.2
703051,711051,1000.4
711051,703051,1000.4
703051,711052,1000.4
711052,703051,1000.4
703051,711053,1000.4
711053,703051,1000.4
703051,711081,1117.0
711081,703051,1117.0
703051,711082,1117.0
711082,703051,1117.0
703051,711111,1212.1
711111,703051,1212.1
703051,711112,1212.1
711112,703051,1212.1
703051,711113,1212.1
711113,703051,1212.1
703051,711181,1240.1
711181,703051,1240.1
703051,711182,1240.1
711182,703051,1240.1
703051,711191,1212.1
711191,703051,1212.1
703051,711651,1092.2
711651,703051,1092.2
703051,711652,1092.2
711652,703051,1092.2
703051,711653,1092.2
711653,703051,1092.2
703051,711661,1092.2
711661,703051,1092.2
703051,711681,1048.0
711681,703051,1048.0
703051,711682,1048.0
711682,703051,1048.0
703051,711711,1117.0
711711,703051,1117.0
703051,711712,1117.0
711712,703051,1117.0
703051,711713,1117.0
711713,703051,1117.0
703051,711721,1117.0
711721,703051,1117.0
703051,711751,1174.5
711751,703051,1174.5
703051,711752,1174.5
711752,703051,1174.5
703051,711753,1174.5
711753,703051,1174.5
703051,711754,1174.5
711754,703051,1174.5
703051,711801,1016.3
711801,703051,1016.3
703051,711811,1016.3
711811,703051,1016.3
703051,711812,1016.3
711812,703051,1016.3
703052,703052,0.0
703052,703081,122.0
703081,703052,122.0
703052,703082,122.0
703082,703052,122.0
703052,703091,122.0
703091,703052,122.0
703052,703111,124.0
703111,703052,124.0
703052,703112,124.0
703112,703052,124.0
703052,709011,817.7
709011,703052,817.7
703052,709021,817.7
709021,703052,817.7
703052,709051,817.7
709051,703052,817.7
703052,709052,817.7
709052,703052,817.7
703052,709061,817.7
709061,703052,817.7
703052,709081,834.5
709081,703052,834.5
703052,709082,834.5
709082,703052,834.5
703052,709083,834.5
709083,703052,834.5
703052,709101,834.5
709101,703052,834.5
703052,709111,834.5
709111,703052,834.5
703052,709112,834.5
709112,703052,834.5
703052,709121,834.5
709121,703052,834.5
703052,709651,817.7
709651,703052,817.7
703052,709652,817.7
709652,703052,817.7
703052,709661,817.7
709661,703052,817.7
703052,709711,834.5
709711,703052,834.5
703052,709712,834.5
709712,703052,834.5
703052,711021,1092.2
711021,703052,1092.2
703052,711022,1092.2
711022,703052,1092.2
703052,711051,1000.4
711051,703052,1000.4
703052,711052,1000.4
711052,703052,1000.4
703052,711053,1000.4
711053,703052,1000.4
703052,711081,1117.0
711081,703052,1117.0
703052,711082,1117.0
711082,703052,1117.0
703052,711111,1212.1
711111,703052,1212.1
703052,711112,1212.1
711112,703052,1212.1
703052,711113,1212.1
711113,703052,1212.1
703052,711181,1240.1
711181,703052,1240.1
703052,711182,1240.1
711182,703052,1240.1
703052,711191,1212.1
711191,703052,1212.1
703052,711651,1092.2
711651,703052,1092.2
703052,711652,1092.2
711652,703052,1092.2
703052,711653,1092.2
711653,703052,1092.2
703052,711661,1092.2
711661,703052,1092.2
703052,711681,1048.0
711681,703052,1048.0
703052,711682,1048.0
711682,703052,1048.0
703052,711711,1117.0
711711,703052,1117.0
703052,711712,1117.0
711712,703052,1117.0
703052,711713,1117.0
711713,703052,1117.0
703052,711721,1117.0
711721,703052,1117.0
703052,711751,1174.5
711751,703052,1174.5
703052,711752,1174.5
711752,703052,1174.5
703052,711753,1174.5
711753,703052,1174.5
703052,711754,1174.5
711754,703052,1174.5
703052,711801,1016.3
711801,703052,1016.3
703052,711811,1016.3
711811,703052,1016.3
703052,711812,1016.3
711812,703052,1016.3
703081,703081,0.0
703081,703082,0.0
703082,703081,0.0
703081,703091,0.0
703091,703081,0.0
703081,703111,73.8
703111,703081,73.8
703081,703112,73.8
703112,703081,73.8
703081,709011,767.4
709011,703081,767.4
703081,709021,767.4
709021,703081,767.4
703081,709051,767.4
709051,703081,767.4
703081,709052,767.4
709052,703081,767.4
703081,709061,767.4
709061,703081,767.4
703081,709081,784.3
709081,703081,784.3
703081,709082,784.3
709082,703081,784.3
703081,709083,784.3
709083,703081,784.3
703081,709101,784.3
709101,703081,784.3
703081,709111,784.3
709111,703081,784.3
703081,709112,784.3
709112,703081,784.3
703081,709121,784.3
709121,703081,784.3
703081,709651,767.4
709651,703081,767.4
703081,709652,767.4
709652,703081,767.4
703081,709661,767.4
709661,703081,767.4
703081,709711,784.3
709711,703081,784.3
703081,709712,784.3
709712,703081,784.3
703081,711021,1042.0
711021,703081,1042.0
703081,711022,1042.0
711022,703081,1042.0
703081,711051,950.1
711051,703081,950.1
703081,711052,950.1
711052,703081,950.1
703081,711053,950.1
711053,703081,950.1
703081,711081,1066.7
711081,703081,1066.7
703081,711082,1066.7
711082,703081,1066.7
703081,711111,1161.9
711111,703081,1161.9
703081,711112,1161.9
711112,703081,1161.9
703081,711113,1161.9
711113,703081,1161.9
703081,711181,1189.9
711181,703081,1189.9
703081,711182,1189.9
711182,703081,1189.9
703081,711191,1161.9
711191,703081,1161.9
703081,711651,1042.0
711651,703081,1042.0
703081,711652,1042.0
711652,703081,1042.0
703081,711653,1042.0
711653,703081,1042.0
703081,711661,1042.0
711661,703081,1042.0
703081,711681,997.8
711681,703081,997.8
703081,711682,997.8
711682,703081,997.8
703081,711711,1066.7
711711,703081,1066.7
703081,711712,1066.7
711712,703081,1066.7
703081,711713,1066.7
711713,703081,1066.7
703081,711721,1066.7
711721,703081,1066.7
703081,711751,1124.3
711751,703081,1124.3
703081,711752,1124.3
711752,703081,1124.3
703081,711753,1124.3
711753,703081,1124.3
703081,711754,1124.3
711754,703081,1124.3
703081,711801,966.1
711801,703081,966.1
703081,711811,966.1
711811,703081,966.1
703081,711812,966.1
711812,703081,966.1
703082,703082,0.0
703082,703091,0.0
703091,703082,0.0
703082,703111,73.8
703111,703082,73.8
703082,703112,73.8
703112,703082,73.8
703082,709011,767.4
709011,703082,767.4
703082,709021,767.4
709021,703082,767.4
703082,709051,767.4
709051,703082,767.4
703082,709052,767.4
709052,703082,767.4
703082,709061,767.4
709061,703082,767.4
703082,709081,784.3
709081,703082,784.3
703082,709082,784.3
709082,703082,784.3
703082,709083,784.3
709083,703082,784.3
703082,709101,784.3
709101,703082,784.3
703082,709111,784.3
